memeid,filename,uppercaption,lowercaption,upvote,best_score,worst_score,bws_score,humor_two_class,subset,url
14752,kermit-the-frog.jpg,the muppet conspiracy,to sap and impurify all our precious bodily fluids,1.0,0.0,0.6,-0.6,0,9,https://memegenerator.net/instance/12017234/kermit-the-frog-the-muppet-conspiracy-to-sap-and-impurify-all-our-precious-bodily-fluids
12309,guess-who-.jpg,guess who's going to be the only person that moves,in the mannequin challenge,5.0,0.0,0.6,-0.6,0,0,None
12320,guess-who-.jpg,guess whose,legs and lower back are sore,3.0,0.0,0.6,-0.6,0,6,https://memegenerator.net/instance/49488962/guess-who-guess-whose-legs-and-lower-back-are-sore
14255,anti-joke-chicken.jpg,what did the kid with no legs and arms get for christmas?,cancer.,148.0,0.0,0.6,-0.6,0,7,https://memegenerator.net/instance/10987297/anti-joke-chicken-what-did-the-kid-with-no-legs-and-arms-get-for-christmas-cancer
3309,trollface.jpg,"kony puts the ""infant""","in ""infantry""",161.0,0.0,0.6,-0.6,0,7,https://memegenerator.net/instance/16098878/trollface-kony-puts-the-infant-in-infantry
5309,pleaseguy.jpg,i want one,mom pls pls pls get it for me pls pls,4.0,0.0,0.6,-0.6,0,7,https://memegenerator.net/instance/17904858/pleaseguy-i-want-one-mom-pls-pls-pls-get-it-for-me-pls-pls
14733,kermit-the-frog.jpg,i'm so gorgeous,i make people do a double-take,2.0,0.0,0.6,-0.6,0,6,https://memegenerator.net/instance/46616884/kermit-the-frog-im-so-gorgeous-i-make-people-do-a-double-take
9317,chill-out-lemur.jpg,5 seconds...,to shut up,20.0,0.0,0.6,-0.6,0,2,https://memegenerator.net/instance/11772425/chill-out-lemur-5-seconds-to-shut-up
8155,kill-yourself-guy.jpg,youre names hassan?,,4.0,0.0,0.6,-0.6,0,9,None
3820,disaster-girl.jpg,he stole my easy bake,i easy baked him ,42.0,0.0,0.6,-0.6,0,1,None
2891,insanity-wolf.jpg,babies,the snack that smiles back,126.0,0.0,0.6,-0.6,0,9,https://memegenerator.net/instance/10759443/insanity-wolf-babies-the-snack-that-smiles-back
12915,paranoid-parrot.jpg,bag forgotten on subway train ,it's a bomb,96.0,0.0,0.6,-0.6,0,8,https://memegenerator.net/instance/11539390/paranoid-parrot-bag-forgotten-on-subway-train-its-a-bomb
9967,angry-school-boy.jpg,i know you went through my stuff,i made a map of my closet,12.0,0.0,0.6,-0.6,0,1,None
11431,sad-trooper.jpg,we tried to disrupt their communications,but they're calling it dubstep.,21.0,0.0,0.6,-0.6,0,9,None
1978,scumbag-steve.jpg,,stole the top text,130.0,0.0,0.6,-0.6,0,2,None
4549,advice-yoda-gives.jpg,about to get rekt,you are,17.0,0.0,0.6,-0.6,0,7,https://memegenerator.net/instance/79790358/advice-yoda-gives-about-to-get-rekt-you-are
12954,paranoid-parrot.jpg,wants to post atheist picture on facebook,afraid christian family will hate him,48.0,0.0,0.6,-0.6,0,5,https://memegenerator.net/instance/13894178/paranoid-parrot-wants-to-post-atheist-picture-on-facebook-afraid-christian-family-will-hate-him
13654,really-stoned-guy.jpg,iphone?,i'm a people not a phone,98.0,0.0,0.6,-0.6,0,9,https://memegenerator.net/instance/37691222/really-stoned-guy-iphone-im-a-people-not-a-phone
14428,unpopular-opinion-puffin.jpg,all the money spent on the ink in your skin,could have fed and clothed your children,88.0,0.0,0.6,-0.6,0,4,None
5564,koala-cant-believe-it.jpg,is this,real life?,69.0,0.0,0.6,-0.6,0,9,https://memegenerator.net/Is-This-Real-Life
9183,southpark-bad-time-meme.jpg,if mitt romney becomes president,you're gonna have a bad time,21.0,0.0,0.6,-0.6,0,9,None
14427,unpopular-opinion-puffin.jpg,if you reside in a country for more than 4 years,you should atleast learn its language,94.0,0.0,0.6,-0.6,0,6,None
6815,drunk-baby-1.jpg,law: children under 18 aren't allowed to have more than 1 beer.,irresponsible parents:children aren't allowed to have beer till there two weeks old.,4.0,0.0,0.6,-0.6,0,9,https://memegenerator.net/instance/81885976/drunk-baby-1-law-children-under-18-arent-allowed-to-have-more-than-1-beer-irresponsible-parentschild
2610,all-the-things.jpg,save,all the trees,26.0,0.0,0.6,-0.6,0,9,https://memegenerator.net/instance/85487871/all-the-things-save-all-the-trees
9,y-u-no.jpg,girls,y u so complicated ??!,205.0,0.0,0.6,-0.6,0,8,None
9959,angry-school-boy.jpg,dude,safely remove hardware first,15.0,0.0,0.6,-0.6,0,9,https://memegenerator.net/instance/11202344/angry-school-boy-dude-safely-remove-hardware-first
13122,socially-awesome-awkward-penguin.jpg,girl wants to give me her number,"i say no, facebook me",7.0,0.0,0.6,-0.6,0,9,None
11284,provincial-man.jpg,"haha, yes!",i did play azamat in borat,6.0,0.0,0.6,-0.6,0,6,https://memegenerator.net/instance/24107047/provincial-man-haha-yes-i-did-play-azamat-in-borat
9952,angry-school-boy.jpg,don't mess with me,i know zezima,18.0,0.0,0.6,-0.6,0,8,https://memegenerator.net/instance/12167668/angry-school-boy-dont-mess-with-me-i-know-zezima
3926,socially-awkward-penguin.jpg,says something stupid,"when asked to repeat, says never mind",180.0,0.2,0.8,-0.6000000000000001,0,0,https://memegenerator.net/instance/19826967/socially-awkward-penguin-says-something-stupid-when-asked-to-repeat-says-never-mind
12223,not-sure-if-troll.jpg,not sure if indian bowlers or,south african bowlers,2.0,0.2,0.8,-0.6000000000000001,0,9,https://memegenerator.net/instance/53817287/not-sure-if-troll-not-sure-if-indian-bowlers-or-south-african-bowlers
11008,matrix-morpheus.jpg,what if i told you,"you can criticize someone without being a ""hater""",8.0,0.2,0.8,-0.6000000000000001,0,0,None
4830,stoner-stanley.jpg,its your anniversary?,merry birthday,74.0,0.2,0.8,-0.6000000000000001,0,9,https://memegenerator.net/instance/25107901/stoner-stanley-its-your-anniversary-merry-birthday
12973,paranoid-parrot.jpg,hear  a noise when staying at home alone,check the entire house with a baseballbatt,32.0,0.2,0.8,-0.6000000000000001,0,0,None
4862,stoner-stanley.jpg,the morning,is too early,45.0,0.2,0.8,-0.6000000000000001,0,2,https://memegenerator.net/instance/36801132/stoner-stanley-the-morning-is-too-early
11457,sad-trooper.jpg,those were ,the droids i was looking for...,12.0,0.2,0.8,-0.6000000000000001,0,9,http://es.memegenerator.net/instance/65408335/sad-stormtrooper-social-engineering-those-were-the-droids-i-was-looking-for
11171,batman-slappp.jpg,real vampires don't spa--,real vampires don't exist!!!!!,7.0,0.2,0.8,-0.6000000000000001,0,6,None
7122,so-youre-telling-me.jpg,so you're telling me that there's some pepople,"who eat till they can't, then vomit so they don't gain some weight?",6.0,0.0,0.6666666666666666,-0.6666666666666666,0,9,https://memegenerator.net/instance/26576235/so-youre-telling-me-so-youre-telling-me-that-theres-some-pepople-who-eat-till-they-cant-then-vomit-s
929,one-does-not-simply.jpg,one simply,upvotes their own meme,98.0,0.0,0.6666666666666666,-0.6666666666666666,0,9,http://memegenerator.net/instance/36611898/one-does-not-simply-one-simply-upvotes-their-own-meme
6177,butthurt-dweller.jpg,3 bigmacs for lunch,didn't have breakfast,68.0,0.0,0.6666666666666666,-0.6666666666666666,0,7,https://memegenerator.net/instance/10368176/butthurt-dweller-3-bigmacs-for-lunch-didnt-have-breakfast
6313,desk-flip-rage-guy.jpg,steam summer sale,site crashes,72.0,0.0,0.6666666666666666,-0.6666666666666666,0,3,https://memegenerator.net/instance/39614092/desk-flip-rage-guy-steam-summer-sale-site-crashes
3303,trollface.jpg,went to target on black friday,bought groceries,194.0,0.0,0.6666666666666666,-0.6666666666666666,0,9,https://memegenerator.net/instance/11703633/trollface-went-to-target-on-black-friday-bought-groceries
13202,ihate.jpg,"""you can't judge an entire group of people from the actions of a few""",then stop generalizing white people as evil!!!!!!!,133.0,0.0,0.6666666666666666,-0.6666666666666666,0,6,https://memegenerator.net/instance/75766327/ihate-you-cant-judge-an-entire-group-of-people-from-the-actions-of-a-few-then-stop-generalizing-whit
8315,san-juan-cholo.jpg,"le pusistes ""asistire"" al evento y no fuistes",no se quiera pasar de verga morro,0.0,0.0,0.6666666666666666,-0.6666666666666666,0,9,https://memegenerator.net/instance/27624326/san-juan-cholo-le-pusistes-asistire-al-evento-y-no-fuistes-no-se-quiera-pasar-de-verga-morro
13565,rage-fu.jpg,........... parking spot!,f*ing smart car!,5.0,0.0,0.6666666666666666,-0.6666666666666666,0,5,https://memegenerator.net/instance/46064295/rage-fu-parking-spot-fing-smart-car
4058,prepare-yourself.jpg,prepare youself,the meme has been changed to 'brace yourselves',76.0,0.0,0.6666666666666666,-0.6666666666666666,0,5,http://es.memegenerator.net/instance/29433760/prepare-yourself-prepare-youself-the-meme-has-been-changed-to-brace-yourselves
7369,what-if-i-told-you-matrix-morpheus.jpg,what if i told you,"there are only two genders, and trans doesn't contradict that",35.0,0.0,0.6666666666666666,-0.6666666666666666,0,6,https://memegenerator.net/instance/83789201/what-if-i-told-you-matrix-morpheus-what-if-i-told-you-there-are-only-two-genders-and-trans-doesnt-co
2882,insanity-wolf.jpg,spit or swallow?,drown!,144.0,0.0,0.6666666666666666,-0.6666666666666666,0,8,https://memegenerator.net/instance/11364614/insanity-wolf-spit-or-swallow-drown
6364,desk-flip-rage-guy.jpg,i had alot of things on my desk and do you think i care ,no!,16.0,0.0,0.6666666666666666,-0.6666666666666666,0,4,https://memegenerator.net/instance/76023583/desk-flip-rage-guy-i-had-alot-of-things-on-my-desk-and-do-you-think-i-care-no
11407,sad-trooper.jpg,what should i do,my head itches,80.0,0.0,0.6666666666666666,-0.6666666666666666,0,6,None
5591,koala-cant-believe-it.jpg,i can't believe,there still are progressives who defend obama,13.0,0.0,0.6666666666666666,-0.6666666666666666,0,8,None
1668,forever-alone.jpg,called suicide hotline,they hung up.,163.0,0.0,0.6666666666666666,-0.6666666666666666,0,9,https://memegenerator.net/instance/13015385/forever-alone-date-myself-fail-life-called-suicide-hotline-they-hung-up
3756,disaster-girl.jpg,my mom's boyfriend called me hot,i taught him what irony means,172.0,0.0,0.6666666666666666,-0.6666666666666666,0,0,None
7068,so-youre-telling-me.jpg,so you're telling me,im not supposed to have just three fingers?,32.0,0.0,0.6666666666666666,-0.6666666666666666,0,9,https://memegenerator.net/instance/24752788
11474,sad-trooper.jpg,arranged first date in 2 years,got stood up,9.0,0.0,0.6666666666666666,-0.6666666666666666,0,4,None
7221,south-park-aand-its-gone.jpg,let's not jump to conclusions...,...aaaand he's from africa.,29.0,0.0,0.6666666666666666,-0.6666666666666666,0,9,None
8277,san-juan-cholo.jpg,says he will eat pubes at school,doesn't show up,1.0,0.0,0.6666666666666666,-0.6666666666666666,0,9,None
1413,grumpy-cat.jpg,when society doesn't process ,rationalization ,76.0,0.0,0.6666666666666666,-0.6666666666666666,0,6,None
13828,anxiety-cat.jpg,try to face anxiety by making conversation,babble and overshare. anxiety takes deeper hold.,45.0,0.0,0.6666666666666666,-0.6666666666666666,0,0,None
1685,forever-alone.jpg,go out to supermarket,social interaction complete for today,131.0,0.0,0.6666666666666666,-0.6666666666666666,0,9,https://memegenerator.net/instance/11208808/forever-alone-go-out-to-supermarket-social-interaction-complete-for-today
8106,kill-yourself-guy.jpg,take my car keys while i was sleeping??,_,38.0,0.0,0.6666666666666666,-0.6666666666666666,0,5,http://he.memegenerator.net/instance/32349762/kill-yourself-guy-take-my-car-keys-while-i-was-sleeping-
6346,desk-flip-rage-guy.jpg,favorite movie on tv,"most of your favorite scenes are edited, censored or completely deleted.",24.0,0.0,0.6666666666666666,-0.6666666666666666,0,1,https://memegenerator.net/instance/65747856/desk-flip-rage-guy-favorite-movie-on-tv-most-of-your-favorite-scenes-are-edited-censored-or-complete
4201,slowpoke.jpg,the theatre shooting was horrible,rip lincoln,203.0,0.0,0.6666666666666666,-0.6666666666666666,0,9,https://memegenerator.net/instance/23761876/slowpoke-the-theatre-shooting-was-horrible-rip-lincoln
637,futurama-fry.jpg,not sure if presidential candidate...,or brilliantly organized troll,113.0,0.0,0.6666666666666666,-0.6666666666666666,0,8,https://memegenerator.net/instance/16393150/futurama-fry-not-sure-if-presidential-candidate-or-brilliantly-organized-troll
1362,grumpy-cat.jpg,i wish my lawn was emo,so it would cut itself,179.0,0.0,0.6666666666666666,-0.6666666666666666,0,4,https://memegenerator.net/instance/47766131/lame-pun-coon-i-wish-my-lawn-was-emo-so-it-would-cut-itself
8148,kill-yourself-guy.jpg,"excuse me sir, do you have a minute to hear about our....",,5.0,0.0,0.6666666666666666,-0.6666666666666666,0,9,https://memegenerator.net/instance/82105952/polygamy-otter-excuse-me-sir-do-you-have-a-minute-to-hear-about-our-lord-and-savior-linux
6302,desk-flip-rage-guy.jpg,student next to you talks,teacher yells at you,160.0,0.0,0.6666666666666666,-0.6666666666666666,0,3,http://fr.memegenerator.net/instance/18418556/desk-flip-rage-guy-student-next-to-you-talks-teacher-yells-at-you
3320,trollface.jpg,i dont always use the wrong meme,"but when i do, you still read in my voice",121.0,0.0,0.6666666666666666,-0.6666666666666666,0,9,https://memegenerator.net/instance/10961296/trollface-i-dont-always-use-the-wrong-meme-but-when-i-do-you-still-read-in-my-voice
6222,butthurt-dweller.jpg,"got a gf,",rune_gal1110,27.0,0.0,0.6666666666666666,-0.6666666666666666,0,6,https://memegenerator.net/instance/15938825/butthurt-dweller-got-a-gf-rune-gal1110
8156,kill-yourself-guy.jpg,bad luck brian ,kill yourself,4.0,0.0,0.6666666666666666,-0.6666666666666666,0,9,http://memegenerator.net/instance/25870387/kill-yourself-guy-bad-luck-brian-kill-yourself
13672,really-stoned-guy.jpg,ever get so stoned,you become a meme?,30.0,0.0,0.6666666666666666,-0.6666666666666666,0,0,None
1254,philosoraptor.jpg,if you pour root beer into a square cup,does it become beer?,141.0,0.0,0.6666666666666666,-0.6666666666666666,0,0,https://memegenerator.net/instance/23193092/philosoraptor-if-you-pour-root-beer-into-a-square-cup-does-it-become-beer
5451,high-expectations-asian-father.jpg,kills 99.9% of all germs?,we need new hand sanitizer,73.0,0.0,0.6666666666666666,-0.6666666666666666,0,9,None
4227,slowpoke.jpg,did you hear?,pizza is a vegetable now,54.0,0.0,0.6666666666666666,-0.6666666666666666,0,8,https://memegenerator.net/instance/14673441/slowpoke-did-you-hear-pizza-is-a-vegetable-now
13822,anxiety-cat.jpg,sit down on public toilet seat,its wet,54.0,0.0,0.6666666666666666,-0.6666666666666666,0,9,https://memegenerator.net/instance/23276344/anxiety-cat-sit-down-on-public-toilet-seat-its-wet
1404,grumpy-cat.jpg,jack and jill went,head first down    the hill,82.0,0.0,0.6666666666666666,-0.6666666666666666,0,9,https://memegenerator.net/instance/33772986/grumpy-cat-jack-and-jill-went-head-first-down-the-hill
14165,crying-girl-sad.jpg,i forgot to include ,a separation in my email,2.0,0.0,0.6666666666666666,-0.6666666666666666,0,9,None
12813,bear-grylls.jpg,what's my favorite letter?,p,12.0,0.0,0.6666666666666666,-0.6666666666666666,0,9,None
12936,paranoid-parrot.jpg,hears plane flying over,it will crash into my house,63.0,0.0,0.6666666666666666,-0.6666666666666666,0,9,http://es.memegenerator.net/instance/10407135/paranoid-parrot-hears-plane-flying-over-it-will-crash-into-my-house
4550,advice-yoda-gives.jpg,the word,bird is,15.0,0.0,0.6666666666666666,-0.6666666666666666,0,2,https://memegenerator.net/instance/14767993/advice-yoda-gives-the-word-bird-is
6935,correction-guy.jpg,please stop throwing cigarettes in the urinal.,it makes them soggy and hard to smoke.,11.0,0.0,0.6666666666666666,-0.6666666666666666,0,9,None
7262,south-park-aand-its-gone.jpg,peace in the middle east,aaaand it's gone!,11.0,0.0,0.6666666666666666,-0.6666666666666666,0,6,None
14124,crying-girl-sad.jpg,i found a shiny pokemon,but it used teleport,4.0,0.0,0.6666666666666666,-0.6666666666666666,0,2,https://memegenerator.net/instance/46989954/crying-girl-sad-i-found-a-shiny-pokemon-but-it-used-teleport
2710,yo-dawg.jpg,yo dawg i heard you like surprises ,so i raped you,131.0,0.0,0.6666666666666666,-0.6666666666666666,0,9,https://memegenerator.net/instance/11359161/yo-dawg-yo-dawg-i-heard-you-like-surprises-so-i-raped-you
3956,socially-awkward-penguin.jpg,last empty seat on the bus next to you,people stand,143.0,0.0,0.6666666666666666,-0.6666666666666666,0,9,None
5757,mr-bean.jpg,the moment you realize...,she's looking back at you,9.0,0.0,0.6666666666666666,-0.6666666666666666,0,0,None
5465,high-expectations-asian-father.jpg,it's not enough for you to succeed,others should fail,61.0,0.0,0.6666666666666666,-0.6666666666666666,0,7,https://memegenerator.net/instance/11254698/high-expectations-asian-father-its-not-enough-for-you-to-succeed-others-should-fail
942,one-does-not-simply.jpg,one does not simply,put women in binders,81.0,0.0,0.6666666666666666,-0.6666666666666666,0,0,https://memegenerator.net/instance/28494757/one-does-not-simply-one-does-not-simply-put-women-in-binders
11572,advice-dog.jpg,dont be scared to scratch your nuts,i lick mine in the public,32.0,0.0,0.6666666666666666,-0.6666666666666666,0,2,https://memegenerator.net/instance/30292509/advice-dog-dont-be-scared-to-scratch-your-nuts-i-lick-mine-in-the-public
14138,crying-girl-sad.jpg,no underwear on,wind blew my skirt up,3.0,0.0,0.6666666666666666,-0.6666666666666666,0,8,https://memegenerator.net/instance/58583317/crying-girl-sad-no-underwear-on-wind-blew-my-skirt-up
9225,southpark-bad-time-meme.jpg,if you try to ski down the mountain without skis,you're going to have bad time,8.0,0.0,0.6666666666666666,-0.6666666666666666,0,5,https://memegenerator.net/instance/72840564/southpark-bad-time-meme-if-you-try-to-ski-down-the-mountain-without-skis-youre-going-to-have-bad-tim
11584,advice-dog.jpg,use icey-hot,for lube,22.0,0.0,0.6666666666666666,-0.6666666666666666,0,1,https://memegenerator.net/instance/10645427/advice-dog-use-icey-hot-for-lube
1721,forever-alone.jpg,wants to talk to someone,goes on cleverbot,88.0,0.0,0.6666666666666666,-0.6666666666666666,0,6,https://memegenerator.net/instance/11025792/forever-alone-wants-to-talk-to-someone-goes-on-cleverbot
9075,see-nobody-cares.jpg,hey everyone we've got a guy who lifts over here!,see? nobody cares.,11.0,0.0,0.6666666666666666,-0.6666666666666666,0,2,None
9313,chill-out-lemur.jpg,chill out,it's only bath salts,25.0,0.0,0.6666666666666666,-0.6666666666666666,0,9,https://memegenerator.net/instance/25044372/chill-out-lemur-chill-out-its-only-bath-salts
3667,annoying-facebook-girl.jpg,ommgggg the party was so funnn,got drunk and cried the whole night,58.0,0.0,0.6666666666666666,-0.6666666666666666,0,9,None
12194,not-sure-if-troll.jpg,not sure if i want kfc,or kentucky fried chicken,5.0,0.0,0.6666666666666666,-0.6666666666666666,0,9,https://memegenerator.net/instance/62920894/not-sure-if-troll-not-sure-if-i-want-kfc-or-kentucky-fried-chicken
12793,bear-grylls.jpg,machine won't take dollar,drink pee instead,17.0,0.0,0.6666666666666666,-0.6666666666666666,0,5,None
9348,chill-out-lemur.jpg,everyone please calm down,im a politician,6.0,0.0,0.6666666666666666,-0.6666666666666666,0,9,https://memegenerator.net/instance/10635528/chill-out-lemur-everyone-please-calm-down-im-a-politician
3966,socially-awkward-penguin.jpg,"""ok who doesn't have a group?""",raises hand,135.0,0.0,0.6666666666666666,-0.6666666666666666,0,2,https://memegenerator.net/instance/48111699/aragon-tarragon
1694,forever-alone.jpg,receives sms,"mom saying ""ok""",120.0,0.0,0.6666666666666666,-0.6666666666666666,0,0,https://memegenerator.net/instance/10285715/forever-alone-receives-sms-mom-saying-ok
12966,paranoid-parrot.jpg,finish a phone call,"check 4 more times to make sure i hit ""end""",38.0,0.0,0.6666666666666666,-0.6666666666666666,0,9,https://memegenerator.net/instance/11744662/paranoid-parrot-finish-a-phone-call-check-4-more-times-to-make-sure-i-hit-end
2855,insanity-wolf.jpg,kill pregnant woman,shout double kill,202.0,0.0,0.6666666666666666,-0.6666666666666666,0,7,https://memegenerator.net/instance/10779739/insanity-wolf-kill-pregnant-woman-shout-double-kill
5607,koala-cant-believe-it.jpg,i wish i could,unsee that!,8.0,0.0,0.6666666666666666,-0.6666666666666666,0,9,https://memegenerator.net/instance/42930722/koala-cant-believe-it-i-wish-i-could-unsee-that
905,one-does-not-simply.jpg,one does not simply,read this in one's own voice,161.0,0.0,0.6666666666666666,-0.6666666666666666,0,2,None
3789,disaster-girl.jpg,they told me i had to eat my veggies first,so i had them steamed,63.0,0.0,0.6666666666666666,-0.6666666666666666,0,5,https://memegenerator.net/instance/37508951/disaster-girl-they-told-me-i-had-to-eat-my-veggies-first-so-i-had-them-steamed
14278,anti-joke-chicken.jpg,a man walks into a bar.,he is an alchoholic whose drink problem is destroying his family,51.0,0.0,0.6666666666666666,-0.6666666666666666,0,1,https://memegenerator.net/instance/10312391/anti-joke-chicken-a-man-walks-into-a-bar-he-is-an-alchoholic-whose-drink-problem-is-destroying-his-f
5601,koala-cant-believe-it.jpg,"you mean,",my calculator has games on it?,9.0,0.0,0.6666666666666666,-0.6666666666666666,0,2,None
11435,sad-trooper.jpg,why are there no women troopers,valentines day on the deathstar,19.0,0.0,0.6666666666666666,-0.6666666666666666,0,5,None
11622,advice-dog.jpg,focus galio,immune to ulti,9.0,0.0,0.6666666666666666,-0.6666666666666666,0,8,https://memegenerator.net/instance/12164187/advice-dog-focus-galio-immune-to-ulti
4541,advice-yoda-gives.jpg,"still talking in another room,  wife is...","understand her, i do not.",24.0,0.0,0.6666666666666666,-0.6666666666666666,0,9,https://memegenerator.net/instance/68178599
3792,disaster-girl.jpg,thanks to cnn,i learned something about pressure cookers,61.0,0.0,0.6666666666666666,-0.6666666666666666,0,9,https://memegenerator.net/instance/38455700/disaster-girl-thanks-to-cnn-i-learned-something-about-pressure-cookers
5593,koala-cant-believe-it.jpg,5 girls in your room,you didnt get laid?!,12.0,0.0,0.6666666666666666,-0.6666666666666666,0,9,https://memegenerator.net/instance/14869405/koala-cant-believe-it-5-girls-in-your-room-you-didnt-get-laid
14151,crying-girl-sad.jpg,thinks she's made of candy,not,2.0,0.0,0.6666666666666666,-0.6666666666666666,0,7,None
9002,see-nobody-cares.jpg,this guy is sad on facebook again,"you see, nobody cares",90.0,0.0,0.6666666666666666,-0.6666666666666666,0,9,https://memegenerator.net/instance/41750984/see-nobody-cares-this-guy-is-sad-on-facebook-again-you-see-nobody-cares
8923,ancient-alien-guy.jpg,i want a taco,this big,9.0,0.0,0.6666666666666666,-0.6666666666666666,0,0,https://memegenerator.net/instance/32261339/ancient-aliens-i-want-a-taco-this-big
9184,southpark-bad-time-meme.jpg,"if you click on ""two girls one cup""",you're gonna have a bad time,21.0,0.0,0.6666666666666666,-0.6666666666666666,0,8,None
3333,trollface.jpg,life is too short..,to remove the usb cable safely,97.0,0.0,0.6666666666666666,-0.6666666666666666,0,2,https://memegenerator.net/instance/15990917/trollface-life-is-too-short-to-remove-the-usb-cable-safely
14891,african-kids-dancing.jpg,12/22/12,12:01 a.m,3.0,0.0,0.6666666666666666,-0.6666666666666666,0,6,None
13693,really-stoned-guy.jpg,you can't alphabatize,the alphabet,11.0,0.0,0.6666666666666666,-0.6666666666666666,0,9,None
5261,pleaseguy.jpg,germany,please stop scoring goals,55.0,0.0,0.6666666666666666,-0.6666666666666666,0,9,https://memegenerator.net/instance/52286510/pleaseguy-germany-please-stop-scoring-goals
2281,kermit-the-frog-drinking-tea.jpg,"apparently, it's too much to ask that the constitution be followed",but that's none of my business........,31.0,0.0,0.6666666666666666,-0.6666666666666666,0,9,https://memegenerator.net/instance/60815651/kermit-the-frog-drinking-tea-apparently-its-too-much-to-ask-that-the-constitution-be-followed-but-th
10831,successful-black-man.jpg,"hey man, pass me that 40",- watt bulb so i can fix this light,90.0,0.0,0.6666666666666666,-0.6666666666666666,0,8,https://memegenerator.net/instance/19743278/successful-black-man-hey-man-pass-me-that-40-watt-bulb-so-i-can-fix-this-light
9973,angry-school-boy.jpg,you don't understand,i need more redbull,10.0,0.0,0.6666666666666666,-0.6666666666666666,0,7,None
5416,high-expectations-asian-father.jpg,success is not good enough,others must fail,161.0,0.0,0.6666666666666666,-0.6666666666666666,0,3,https://memegenerator.net/instance/12184133/high-expectations-asian-father-success-is-not-good-enough-others-must-fail
10110,courage-wolf.jpg,you can die a hero or live long enough to call yourself,a coward,73.0,0.0,0.6666666666666666,-0.6666666666666666,0,9,https://memegenerator.net/instance/12795428/courage-wolf-you-can-die-a-hero-or-live-long-enough-to-call-yourself-a-coward
207,bad-luck-brian.jpg,jacking off ,facebook webcam is on ,127.0,0.0,0.6666666666666666,-0.6666666666666666,0,2,https://memegenerator.net/instance/23854637/bad-luck-brian-jacking-off-facebook-webcam-is-on
2585,all-the-things.jpg,rank,all the memes,34.0,0.0,0.6666666666666666,-0.6666666666666666,0,2,None
10828,successful-black-man.jpg,i saw cops and ran,to buy them donuts and coffee,95.0,0.0,0.6666666666666666,-0.6666666666666666,0,0,https://memegenerator.net/instance/17275530/successful-black-man-i-saw-cops-and-ran-to-buy-them-donuts-and-coffee
10976,matrix-morpheus.jpg,what if i told you,what i want what i really really want,17.0,0.0,0.6666666666666666,-0.6666666666666666,0,5,None
9969,angry-school-boy.jpg,cut off the crusts,or i'm not eating it!,11.0,0.0,0.6666666666666666,-0.6666666666666666,0,5,https://memegenerator.net/instance/11642872/angry-school-boy-cut-off-the-crusts-or-im-not-eating-it
2407,conspiracy-keanu.jpg,what if anti-virus companies,invented viruses in the first place,935.0,0.0,0.6666666666666666,-0.6666666666666666,0,9,https://memegenerator.net/instance/15014076/conspiracy-keanu-what-if-anti-virus-companies-invented-viruses-in-the-first-place
4951,foul-bachelor-frog.jpg,open fridge. nothing. close fridge,repeat 4 times,224.0,0.0,0.6666666666666666,-0.6666666666666666,0,9,http://es.memegenerator.net/instance/10484986/foul-bachelor-frog-open-fridge-nothing-close-fridge-repeat-4-times
10824,successful-black-man.jpg,i'm going to bash these crackers,which will function as substitute croutons in this delicious lobster bisque,106.0,0.0,0.6666666666666666,-0.6666666666666666,0,9,https://memegenerator.net/instance/18596301/successful-black-man-im-going-to-bash-these-crackers-which-will-function-as-substitute-croutons-in-t
10407,so-doge.jpg,many comments.,such uneducated.        wow.,3.0,0.0,0.6666666666666666,-0.6666666666666666,0,6,None
10405,so-doge.jpg,,so dark             much mayhem,3.0,0.0,0.6666666666666666,-0.6666666666666666,0,3,None
10709,skeptical-black-kid.jpg,"are you thinking,",what i'm thinking?,6.0,0.0,0.6666666666666666,-0.6666666666666666,0,9,https://memegenerator.net/instance/55213043/pinky-and-the-brain-are-you-thinking-what-im-thinking-pinky-i-think-so-brain-but-where-are-we-going-
2577,all-the-things.jpg,at the bar ,order all the beer,39.0,0.0,0.6666666666666666,-0.6666666666666666,0,9,https://memegenerator.net/instance/18623136/all-the-things-at-the-bar-order-all-the-beer
9808,captain-picard.jpg,"what, do you think christ died",so you can win arguments?,5.0,0.0,0.6666666666666666,-0.6666666666666666,0,7,None
5414,high-expectations-asian-father.jpg,all i want is for you to be happy,and a doctor.,166.0,0.0,0.6666666666666666,-0.6666666666666666,0,8,https://memegenerator.net/instance/11700518/high-expectations-asian-father-all-i-want-is-for-you-to-be-happy-and-a-doctor
72,y-u-no.jpg,hitler,y u no finish growing moustache?!,126.0,0.0,0.6666666666666666,-0.6666666666666666,0,9,https://memegenerator.net/instance/19163209/y-u-no-hitler-y-u-no-finish-growing-moustache
11003,matrix-morpheus.jpg,what if i told you,that in 2024 there would be no president,10.0,0.0,0.6666666666666666,-0.6666666666666666,0,8,http://ru.memegenerator.net/instance/67588843/matrix-morpheus-what-if-i-told-you-that-in-2024-there-would-be-no-president
4214,slowpoke.jpg,i can't believe obama won,mccain must be so sad right now,86.0,0.0,0.6666666666666666,-0.6666666666666666,0,9,None
10358,so-doge.jpg,much like,many thanks,27.0,0.0,0.6666666666666666,-0.6666666666666666,0,0,https://memegenerator.net/instance/45915650/so-doge-much-like-many-thanks
